id,title,year,keyword
3706805,"Free Lisl: Fear & Loathing in Denver",2006,hunter-s.-thompson
3706926,"Free Spirits",2007,"1960s,1970s,alternative-lifestyle,brotherhood-of-the-spirit,commune,counter-culture,ecovillage,hippie,hippie-commune,intentional-community,new-age,new-age-commune,new-age-community,rebellion,renaissance-community,spiritual-commune,spiritual-community,summer-of-love,youth-movement"
3706968,"Free to Go (Interlude)",2004,experimental-film
3707082,Freedom,2007,"american-civil-war,civil-war"
3707187,"Freedom Flight",2005,freedom-flight
3707205,"Freedom from Despair",2004,f-rated
3707266,"Freedom Park",2004,"baseball,betting,children,family-relationships,gambling,las-vegas-nevada,little-league,love,massachusetts,red-sox,t-ball"
3707286,"Freedom State",2006,"apocalypse,clues,cornbread,crazy-love,deer-head,diver,edge-of-the-world,glass-eye,holy-water,homebase-security,houseboat,machine,short-bus,space"
3707293,"Freedom to Marry",2005,"california,city-hall,gavin-newsom,gay-couple,gay-interest,gay-marriage,gay-parent,gay-rights,interview,lesbian-couple,lesbian-interest,lesbian-mother,marriage,mayor,protest,san-francisco-california,speech"
3707303,"Freedom Writers",2007,"1990s,accidental-suicide,based-on-autobiography,based-on-book,based-on-true-story,chase,convenience-store,dancing,dedicated-teacher,divorce,domestic-violence,drive-by-shooting,false-accusation,father-daughter-relationship,flashback,gang-violence,high-school,holocaust-survivor,hotel,inspiration,jail,journal,lawyer,los-angeles-california,los-angeles-riots,marriage,mother-daughter-relationship,mother-son-relationship,murder,museum,narration,new-job,racial-slur,racism,reference-to-anne-frank,restaurant,schoolteacher,teacher,trial,voice-over-narration,what-happened-to-epilogue,white-savior,writing"
3707308,"Freedom's Fury",2006,"1950s,alliterative-title,apostrophe-in-title,australia,cold-war,cold-war-era,historical-event,hungary,interview,melbourne-1956-summer-olympics,melbourne-australia,melbourne-olympics,olympic-athlete,olympics,sports-history,summer-olympics,two-word-title,water-polo,year-1956"
3707325,Freedomland,2006,"asthma,attorney,bandage,based-on-novel,blanket,camera,carjacking,cough-medicine,court,death,death-of-child,derelict-building,diabetes,disease,drugs,gunfire,handcuffs,harlock,hospital,housing-project,interracial-relationship,interrogation,jail,jumper,kidnapping,lawyer,leaves,lying,madness,microphone,missing-child,mother,mother-child-relationship,one-word-title,police,police-brutality,prison,public-speaker,riot,riot-police,ruin,stairs,stone,sweater,syringe,title-spoken-by-character,tv-news,violence,welfare"
3707327,Freedomless,2007,domestic-violence
3707548,"Freezer Burn",2007,"cryogenics,ensemble,paraplegic,workaholic"
3707879,"French Fries and Curry",2004,"curry,food-in-title,foreign-culture,friendship,independent-film,india"
3708842,"Friday Night Lights",2004,"1980s,african-american,american-football,based-on-book,based-on-true-story,brief-female-nudity,brief-nudity,brief-teenager-nudity,brief-topless-female-nudity,championship,coach,coin-toss,college-recruitment,crutches,day-in-title,domestic-violence,drunkenness,fast-food-restaurant,father-son-relationship,football,football-coach,football-practice,football-team,friendship,high-school-football,hospital,houston-texas,knee-injury,locker-room,lord's-prayer,marriage,medical-examination,mother-son-relationship,odessa-texas,oil,oil-refinery,party,poverty,premarital-sex,quarterback,racism,ring,shaky-cam,small-town,sports-team,student-athlete,teenager,texas,uncle,underage-drinking,underdog,what-happened-to-epilogue"
3708980,"Fried Green Tomorrows: Juliette, GA Lives",2006,"color-in-title,comedy-filmmaking,drama-filmmaking,juliette-georgia,place-name-in-title"
3709167,"Friendly Fire: Exposing Gulf War Syndrome",2006,gulf-war-syndrome
3709342,"Friends of Crime",2007,friendship
3709401,"Friends with Money",2006,"2000s,adultery,als,anger,anus,architect,argument,author,baby,bad-breath,bathroom,being-followed,best-friend,birthday,black-panties,blind-date,boy,boyfriend-girlfriend-relationship,broken-nose,brushing-teeth,building-construction,building-renovation,cafe,cashmere-sweater,charity-dinner,children,christmas,christmas-present,christmas-tree,cigarette-smoking,cleaning,cleaning-lady,clothes-designer,clothing,co-writer,computer,cookie,cosmetics,costume,dating,designer,divorce,donation,down-on-her-luck,dressing,drink,drinking,drug-use,eating,ensemble-cast,exercise,extramarital-affair,f-rated,face-cream,family-relationships,fashion,fashion-designer,father-daughter-relationship,father-son-relationship,following-someone,food,french-maid-costume,friend,friendship,fundraiser,gay,girl,giving-a-toast,grocery-store,handbag,happy-birthday,homosexual,house-cleaner,house-cleaning,housekeeper,husband-wife-relationship,independent-film,infidelity,inheritance,jew,jewish,kiss,laundry,lego,los-angeles-california,lou-gehrig's-disease,maid,makeup,making-a-bed,marijuana,marital-problem,marital-separation,marriage,menopause,middle-age,midlife-crisis,mirror,mistaken-for-gay,mobile-phone,money,money-problems,mother-daughter-relationship,mother-son-relationship,neighbor,nervous-breakdown,note,old-friend,osteoporosis,panties,parking-space,personal-trainer,photo-album,port-a-potty,reading,reference-to-bloomingdale's-department-store,reference-to-old-navy,reference-to-sponge-bob,remodeling,restaurant,salesman,santa-monica-california,screenwriter,sex,shoes,shopping,socks,street-fair,supermarket,teacher,telephone-call,three-word-title,title-directed-by-female,toy-store,trainer,unfaithfulness,upskirt,vibrator,waiting-in-line,washing-hair,watching-a-movie,watching-tv,wealth,wine,writer"
3709470,"Friendship Hotel",2006,abusive-relationship
3709580,FrightWorld,2006,"bare-breasts,blood,death,female-nudity,halloween,haunted-house-attraction,independent-film,love,nudity,serial-killer,violence"
3709651,"Frisbee: The Life and Death of a Hippie Preacher",2005,"1960s,aids,controversy,evangelical-christianity,evangelist,faith,faith-healing,gay,healing,hippie,homosexual,jesus-freak,minister,pastor,preacher,religion"
3709901,Frog-g-g!,2004,"bartender,breasts,cult-film,female-in-shower,female-nudity,hyphen-in-title,independent-film,interracial-relationship,murder,nudity,nun,one-word-title,produced-by-director,punctuation-in-title,rape,sex,sheriff,shower,written-by-director"
3710022,"From a Silk Cocoon",2005,f-rated
3710483,"From Justin to Kelly",2003,"actress-shares-first-name-with-character,african-american-woman,awkward-situation,bar,bare-chested-male,beach,beach-party,beefcake,bikini,boat,boy-with-glasses,cell-phone,character-name-in-title,club,contest,cowboy-hat,dancing,dream-sequence,exploitation,female-police-officer,fired-from-the-job,florida,friendship-between-men,gay-joke,handshake,hotel,hotel-room,jealousy,love,love-at-first-sight,man-in-a-swimsuit,man-in-swimsuit,miami-beach,miami-florida,motorboat,muscular,nerd,nightclub,party-girl,passionate-kiss,police-officer,pool-party,punched-in-the-face,rivalry,singer,speedo,spring-break,sunburn,sunglasses,swimming-pool,teen-movie,text-message,ticket,undressing,unrequited-love,vacation,waiter,waitress,whipped-cream"
3710609,"From Other Worlds",2004,alien-abduction
3710831,"From the 50 Yard Line",2007,"band,marching,marching-band,number-in-title"
3711067,"From the Outside In",2005,"death,independent-film,suicide,violence"
3711133,"From the Time of Foam Woman",2007,f-rated
3711238,"From Wharf Rats to Lords of the Docks",2007,based-on-play
3711341,"Front Wards, Back Wards",2005,developmentally-disabled-person
3711556,Frost,2004,independent-film
3711631,Frownland,2007,"aggression,emotional-abuse,frown,frustration,insecurity,male-frontal-nudity,mental-breakdown,mumblecore,one-word-title"
3711661,"Frozen Angels",2005,"f-rated,sperm-bank"
3712278,"FtF: Female to Femme",2006,"dyke,fem,lesbian,lesbian-interest"
3712437,Fuck,2005,"animated-sequence,censorship,comedian,controversy,critic,etymology,f-word,fcc,free-speech,interview,language,one-word-title,pop-culture,profanity,profanity-in-title,reference-to-adam-and-eve,sex-scene,social-issues,street-interview,strong-language,theory,title-spoken-by-character,u.s.-president,word"
3713052,Fuego,2007,"david-carradine,kidnapping,secret-agent,terrorism"
3713789,"Full Circle: Malcolm Smith and J.N. Roberts - The Legend Lives On",2007,"baja-california,off-road-racing"
3713864,"Full Grown Men",2006,"amusement-park,innocence,man-child,marital-discord,mermaid,road-movie,spaceman-toy,three-word-title,toy"
3713961,"Full of Grace",2007,"f-rated,latina"
3713966,"Full of It",2007,"basketball,bloody-nose,breaking-a-mirror,dog,fantasy-becomes-reality,father-son-relationship,female-teacher,high-school,liar,lie,porsche,teacher-student-relationship,teenage-boy,teenage-protagonist,three-word-title,tuxedo"
3714384,"Fun with Dick and Jane",2005,"animal-abuse,bank-robbery,bankruptcy,based-on-novel,bearer-bonds,black-comedy,car-crash,ceo,character-name-in-title,comeuppance,father-son-relationship,headshop,heist,humiliation,husband-wife-relationship,liquor-store,loss-of-job,maid,marriage,mercedes-benz,physical-comedy,remake,robbery,ski-mask,suburb,travel-agent,tv-show-in-film,unemployment"
3714739,"Funky Monkey",2004,"2000s,animal,animal-in-title,boy,cheerleader,childhood,chimp,chimpanzee,cia,football,football-coach,football-field,football-game,football-helmet,football-match,football-player,football-practice,football-team,football-uniform,footballer,friend,friendship,girl,halloween,rhyme-in-title,talking-to-a-chimpanzee,two-word-title,zoo"
3714852,"Funny Games",2007,"acronym-in-title,anti-violence,bad-guy-wins,bad-guys-win,bag-over-head,ball-gag,barking-dog,bet,blood,blood-splatter,bloody-body-of-a-child,bondage,bound-and-gagged,bound-hand-and-foot,boy,breaking-the-fourth-wall,broken-arm,broken-egg,broken-leg,callaway-golf-clubs,captive,car-stereo,carpet,cat-and-mouse,cell-phone,chain-link-fence,chase,child-in-peril,child-killer,child-shot-in-the-head,child-with-a-gun,cleavage,corpse,country-house,crying,cynophobia,dark-humor,dead-animal,dead-children,dead-dog,death,degradation,dock,dog,double-barreled-shotgun,dropping-cellphone-in-water,drowning,duct-tape,duct-tape-gag,egg,eggs,evil-wins,face-slap,family-relationships,female-removes-her-clothes,female-removes-her-dress,forced-to-strip,gated-driveway,girl-in-panties,glove,golden-retriever,golf-ball,golf-club,golfer,hair-dryer,hit-with-a-golf-club,home-invasion,horror-movie-remake,hostage,housewife,humiliation,husband-wife-relationship,independent-film,insanity,kidnapping,killing-an-animal,kitchen,knife,leg-splint,leg-wound,lifting-a-male-into-the-air,lifting-someone-into-the-air,long-take,looking-at-the-camera,man-wearing-white-gloves,maniac,mind-game,murder,murder-of-a-child,murder-of-family,murdered-pet,murderer-duo,nipples-visible-through-clothing,no-music,no-survivors,pain,panties,pliers,post-modern,prayer,product-placement,psychological-torture,psychopath,pulled-by-one's-hair,punched-in-the-stomach,raincoat,random-violence,remake,remake-by-original-director,remake-of-austrian-film,remote-control,rewind,rigging-a-sailboat,sail-boat,sailboat,sailing,scantily-clad-female,seeing-son-murdered,serial-killer,shot-in-the-chest,shot-in-the-head,shot-to-death,shotgun,silk-soy-milk,social-commentary,sociopath,stabbed-to-death,summer-house,surprise-ending,talking-to-the-camera,teasing,teenage-serial-killer,television,tied-feet,tied-up,tied-up-while-barefoot,title-at-the-end,upper-class,violence,vomiting,voyeur,voyeurism,wading-in-water,weird-behavior,wetting-pants,white-panties,wire-cutters,woman-in-lingerie,woman-smoker"
3714889,"Funny Money",2006,"accountant,airport,alcohol,art,art-critic,aspirin,automatic-weapon,banana,band,bar,barcelona-spain,bare-chested-male,based-on-play,bath,bathroom,bathroom-stall,bathtub,bikini,birthday,birthday-party,boss,briefcase,car-accident,cash,cell-phone,chocolate,coffee,comedian,corpse,corrupt-cop,dead-body,dead-brother,death,death-of-brother,dildo,drug-money,drunkenness,east-river,escape,factory,falling-down-stairs,farce,fender-bender,found-money,gang-lord,gangster,gay-reference,greece,gun-battle,gunfire,hoboken-new-jersey,husband-wife-relationship,ink-stain,island,large-penis,licking,manhattan-new-york-city,mistaken-identity,money,mouth,murder,new-jersey,new-york-city,newark-new-jersey,news-report,nude-statue,paradise,pass-out,passed-out,penis-joke,phallic-symbol,photograph,pills,police,red-dress,reference-to-frank-sinatra,reporter,reservation,sex-toy,sexual-reference,shot-in-the-head,stakeout,statue,stolen-money,subway,surprise-party,taxi,taxi-driver,telephone-call,toilet,townhouse,tv-news,tv-reporter,wax-fruit"
3715054,"Fur: An Imaginary Portrait of Diane Arbus",2006,"1950s,adultery,advertising,air-vent,anniversary-party,armless-woman,art,artist,attic,bare-butt,bare-chested-male,beauty-and-the-beast,being-different,binoculars,birthmark,blindfold,boy,breathing-aspirator,breathing-machine,bus,camera,card-playing,character-name-in-title,chinchilla,cigar-smoking,cigarette-smoking,circular-staircase,coffin,corpse,darkroom,dead-body,dead-raccoon,death,depression,diane-arbus,difficulty-breathing,dog,dominatrix,drag-queen,drink,drinking,drowning,drug-use,dwarf,dying,erection,eroticism,exhibitionism,exhibitionist,exposing-self,extramarital-affair,face-mask,facial-birthmark,falling-down-stairs,falling-in-love,family-relationships,fashion,fashion-model,fashion-show,father-daughter-relationship,female-full-frontal-nudity,female-nudity,female-photographer,female-protagonist,female-stockinged-feet,female-stockinged-legs,film-camera,film-projector,flash-camera,flash-forward,flashback,flashback-within-a-flashback,flowers,foot-closeup,freak,freakshow,funeral-director,fur,fur-coat,giant,girl,hair,hair-dryer,haircut,hairy-man,hallucination,home-movie,husband-wife-relationship,hypertrichosis,infidelity,intercom,interview,jealousy,key,kiss,ledge,leopard,lingerie,listening-to-music,locket,loneliness,losing-a-tooth,male-full-frontal-nudity,male-nudity,male-pubic-hair,male-rear-nudity,marijuana,marriage,mask,measuring-tape,medium-format-camera,midget,montage,mother-daughter-relationship,musician,neighbor,new-york-city,nudist,nudist-camp,nudity,park-bench,party,photo-album,photo-studio,photograph,photographer,photography,plucking-eyebrows,prologue,prostitute,pubic-hair,rabbit,rabbit-costume,raccoon,rain,rat,razor,reading,rear-entry-sex,record-player,recording,reference-to-alice-in-wonderland,reporter,rolleiflex-camera,s&m,scissors,scotch,secret,sex,sex-scene,sexuality,shaving,shaving-legs,siamese-twins,singer,singing,sleeplessness,slippers,slow-motion-scene,song,standing-on-one's-hands,stockings,strong-female-character,strong-female-lead,stuffed-animal-toy,subjective-camera,suicide,suicide-by-drowning,swimming,tea,telephone-call,transvestite,trapdoor,umbrella,underwater-scene,underwear,unfaithfulness,voyeurism,watching-a-movie,watching-tv,water-pipe,wealth,weightlifting,werewolf,wig,window-ledge,woman-takes-off-shoes"
3715300,"Furry Hamsters from Hell",2007,"bikini-girl,hamster,spoof,teen-comedy"
3715809,"Future by Design",2006,"engineering,futurism,futurology,science,technology,venus-project"
3716998,G-Sale,2003,"fake-documentary,garage-sale,independent-film"
3717140,G.P.S.,2007,"acronym-in-title,all-terrain-vehicle,bare-breasts,bare-butt,baseball-bat,beaten-to-death,bikini,blouse-ripping,braless,dead-body,entire-title-is-capitalized-acronym,female-nudity,female-tied-up,forest,global-positioning-system,gps,impalement,male-nudity,male-rear-nudity,murder,nipples,nipples-visible-through-clothing,park-ranger,partial-female-nudity,period-in-title,pink-bra,pokies,polaroid,scavenger-hunt,seattle-washington,sex,skinny-dipping,swimming-hole,tank-top,title-ends-with-period,topless-female-nudity,treasure-hunt,video-camera,waterfall,woman-on-top,writing-on-a-corpse"
3718238,"Galactic Raiders",2004,independent-film
3718365,"Galaxy Hunter",2004,"asphyxiation,attempted-rape,bare-breasts,bare-butt,bartender,bounty-hunter,car-chase,car-crash,death,death-of-father,death-of-parent,distress-signal,dressing-room,drug-manufacturing,eye-drops,father-daughter-relationship,female-nudity,fight-between-women,future,gunfight,illegal-drugs,intergalactic-police,intergalactic-travel,killed-with-a-knife,lesbian-kiss,love-note,machine-gun,man-hits-a-woman,marriage-proposal,mind-altering-drugs,nightclub,nightclub-owner,nipples,non-human,nudity,perilous-escape,punching,selling-drugs,sex,shootout,shot-to-death,showdown,strip-club,threesome,topless-female-nudity,torture,torture-chamber,transponder,uniform,woman-hitting-a-man,woman-on-top,woman-slaps-a-woman"
3718397,"Galaxy's End: Revenge of the Myth",2006,"fandom,prequel,sci-fi-filmmaking,star-wars-documentary"
3718895,Gambling,2004,"blackjack,chance,disappearance,gambling"
3718967,"Game 6",2005,"1980s,actor,archive-footage,asbestos,automated-teller-machine,bar,baseball,baseball-fan,baseball-game,baseball-stadium,best-friend,black-panties,boston-red-sox,breast-fondling,broadway-manhattan-new-york-city,camouflage,cigarette-smoking,eccentric,father-daughter-relationship,father-son-relationship,grandmother-grandson-relationship,husband-wife-relationship,immigrant,kitchen,little-boy,manhattan-new-york-city,new-york-city,new-york-mets,new-york-skyline,number-in-title,opening-night,play,play-within-film,playwright,restaurant,revolver,rooftop,slow-motion-scene,sports-bar,sports-fan,talk-radio,taxi,taxi-driver,taxi-ride,television,theater,theater-critic,theater-people,thick-accent,thong,traffic-jam,waitress,white-bra,world-series"
3718971,"Game Box 1.0",2004,"artificial-intelligence,bad-cop,computer,corrupt-cop,death-of-girlfriend,drug-dealer,game-tester,grief,hallucination,mobster,ufo,virtual-reality,zombie"
3719199,"Game Over",2005,"african-american,bare-knuckle-fighting,beach,brawler,corrupt-cop,ex-convict,ex-wife,independent-film,surprise-ending,violence"
3719340,Gameface,2007,dark-comedy
3719343,Gameheads,2007,"cult-film,dice,fight,flashback,friendship,inflatable-toys,rivalry,role-playing"
3719395,Gamers,2006,"corn-on-the-cob,cucumber,ku-klux-klan,lsd,mockumentary,racism,role-playing-game,what-happened-to-epilogue,william-tell-overture"
3719460,"Games People Play",2004,"contest,female-frontal-nudity,female-nudity,game,male-frontal-nudity,new-york,nudity,sex"
3719605,Gan,2003,"arab,black-eye,client,drug-addiction,gay,gay-interest,hustler,israel,juvenile-court,male-prostitute,male-prostitution,palestine,palestinian,prison,reformatory,runaway,scar,secret-police,teen-prostitute,teenage-prostitute,tel-aviv-israel,torture"
3719948,"Gang of Roses",2003,"action-violence,bar-fight,bar-shootout,brunette,cowboy,cowgirl,deputy,fast-draw,female-gunfighter,female-protagonist,fistfight,gun-violence,gunfight,gunslinger,horse,long-brown-hair,old-west,pistol,rifle,saloon,sheriff,shootout,showdown,small-western-town,street-shootout,violence,wild-west"
3720421,"Gangsta Rap: The Glockumentary",2007,"african-american,black-comedy,cult-film,fake-documentary,gangster,gangster-rap,groupie,gun,hip-hop,house-shoes,independent-film,interview,joint,limousine,los-angeles-california,marijuana,metal-detector,mockumentary,nightclub,party,pistol,profanity,rap,rap-music,rapper,recording-studio,smoking,south-central-los-angeles,spoof,title-spoken-by-character,urban-setting"
3720821,"Garage Sale",2005,"independent-film,marriage-proposal"
3720947,"Garbage! The Revolution Starts at Home",2007,"air-pollution,coal-mining,conservation,ecological-footprint,environmental-issues,garbage,pollution,recycling,water-pollution"
3720969,Garbo,2005,character-name-in-title
3721107,"Garden State",2004,"abyss,acoustic-guitar,actor,adopted-son,african-american,airliner,airplane-crash,airport,alcohol,alligator,american-football,anguish,animal-in-cast-credits,anxiety,apocalypse,ark,atheist,audition,autobiographical,baby,bar,based-on-true-story,bathing,bathroom,bathtub,bed,bellhop,best-friend,black-american,blind-woman,blindness,blowing-one's-nose-on-one's-sleeve,bong,bow-and-arrow,boyfriend-girlfriend-relationship,bra,brain-scan,bread,breasts,briefs,brother-sister-relationship,budding-friendship,burial,burying-a-dead-hamster,cafe,cake,camera-lens,camera-obscura,cannabis,carbon-monoxide-detector,casket,caught-in-the-rain,cemetery,chance,character-repeating-someone-else's-dialogue,christmas-tree,cigarette-smoking,classmate,cocaine,coffin,collision-course,coming-of-age,coolie,cousin-cousin-relationship,crying,cuff-links,cult-film,dancer,dancing,dead-animal,death-of-a-pet,death-of-mother,depression,destiny,digging-a-grave,directed-by-star,directorial-debut,dishwasher,diving,diving-board,doberman,doctor,doctor's-office,dog,dog-humping-someone's-leg,dream-sequence,drink,drinking,drug-use,drugs,dusting-for-fingerprints,dysfunctional-family,ear,ecstasy,ejaculation,ellipsis,emotional-detachment,epilepsy,escalator,existentialism,eye-liner,family-relationships,fate,father-son-estrangement,father-son-relationship,father-son-reunion,female-nudity,figure-skating,fingerprints,fireplace,flaming-arrow,football-practice,free-spirit,freeway,french-kiss,friend,friendship,funeral,funeral-rite,gas-pump-nozzle,german-shepherd,gift,girl-in-panties,go-kart,golf,grandfather-grandson-relationship,grave-digger,grave-robber,graveyard,guardian,guitar,gun,hamster,hardware-store,headache,headphones,headstone,heavy-rain,helmet,high-school,hobby,hole,home,home-movie,homecoming,hotel,hotel-room,hugging,husband-wife-relationship,ice-skating,implied-sex,improvisation,invention,inventor,isolation,jew,jewish,joint,journey,joust,junkyard,kidnapping,kiss,kissing-in-the-rain,kitchen,knight,knight-in-armor,knight-in-shining-armor,law-firm,liar,lie,lithium,loneliness,los-angeles-california,loss-of-mother,makeshift-rain-clothes,manic-pixie-dream-girl,mansion,marijuana,marijuana-joint,mayday,medical-clinic,medical-examination,medication,medicine,medicine-cabinet,medieval-times,meeting-again,men's-bathroom,metrosexual,money,mother-daughter-relationship,mother-son-relationship,motorcycle,motorcycle-with-a-sidecar,neck-injury,necklace,neglectful-son,neurologist,new-jersey,newark-new-jersey,numbness,operation-desert-storm,organist,orgasm,overhead-camera-shot,pain,panties,paralysis,paranoia,paraplegic,party,pay-phone,peep-hole,peep-show,peeping-tom,pet-cat,pet-cemetery,pet-funeral,phone-booth,phonograph-record,photo-album,pills,pinball-necklace,pit-bull,police,police-car,police-officer,police-siren,policeman,pot-smoking,prostitute,protective-male,psychiatric-examination,psychiatrist,quarry,quarterback,rain,rainy-day,reading,record-player,reference-to-aldous-huxley,reference-to-andrew-lloyd-webber,reference-to-brave-new-world,reference-to-dick-cheney,reference-to-god,reference-to-julia-roberts,reference-to-kawasaki-ninja-motorbike,reference-to-life-magazine,reference-to-lyle-lovett,reference-to-robert-deniro,reference-to-sally-struthers,reference-to-star-trek,reference-to-the-shins,reference-to-wolf-blitzer,rejecting-parent,restaurant,return-fraud,return-to-the-past,robot,rock-quarry,rutgers-university,sadness,sauna,scam,scam-artist,screaming,seeing-eye-dog,seizure,serendipity,sex,sex-scene,sex-with-prostitute,shared-bath,shyness,singer,singing,siren-the-alarm,sitting-in-a-bathtub,slow-motion-scene,snorting-cocaine,snot-dripping-from-nose,song,spin-the-bottle,spying-on-couple-having-sex,stepbrother-stepsister-relationship,stoned,store-clerk,storytelling,student,suburb,suicide,suit-of-armor,swimming,swimming-pool,sword,tap-dancing,tea,telephone,telephone-call,temple,tickling,towel,town,trading-card,trading-card-collection,traffic-jam,trekkie,trust,turnpike,turpentine,twenty-something,underground-cavern,underwear,unhappiness,unhappy-childhood,unintelligible-dialogue-with-subtitles,urinal,velcro,video-cassette,vietnamese,vietnamese-restaurant,voyeur,voyeurism,wailing-wall,waiter,walking,watching-tv,wet-clothes,wheelchair,white-panties,woman-crying,woman-in-bra-and-panties,writer,written-and-directed-by-cast-member,yacht,yom-kippur"
3721120,"Gardener of Eden",2007,"accident,adult-lives-at-home,arrest,cocaine,deli,drug-dealer,drugs,exercise,father-son-relationship,fight,fired-from-the-job,first-person-narration,mother-son-relationship,new-jersey,police,police-radio,prostitute,rape-victim,rapist,small-town,vietnam-veteran,vigilante,vigilantism,workout"
3721216,Garfield,2004,"animal-shelter,based-on-comic-strip,based-on-tv-series,cartoon-on-tv,cat,character-name-in-title,chevrolet,chevrolet-step-van,cocoa-puffs,dancing,dog,dog-show,falling-out-a-window,first-part,flavored-blasted-goldfish,ford-motor-company,forename-as-title,froot-loops-cereal,kellogg's-frosted-flakes,lasagna,lost-dog,milk,nissan,nissan-frontier,one-woman-army,one-word-title,part-computer-animated,pepsi,pepsi-cola,pontiac,pontiac-grand-am,pontiac-the-car,railroad-switch,reference-to-garfield,remorse,selfishness,still-images-during-end-credits,sunglasses,surrealism,talking-animal,television,the-simpsons,toyota,toyota-corolla,train,train-station,tv,tv-host,veterinarian,villain-arrested,volvo,volvo-s60,wal-mart,wendy's-restaurant"
3721242,"Garfield: A Tail of Two Kitties",2006,"aec-routemaster,body-double,butler,candle,cat,character-acts-like-mirror-image,character-name-in-title,dinner,dog,england,ford-mondeo,ford-motor-company,hdtv,identity-swap,jaguar-car,jaguar-e-type,lasagna,leyland-badger-truck,leyland-daf-45,london-england,london-eye,look-alike,lti-fx4s,lti-txii,mercedes-benz,mercedes-benz-vito-w639,mistaken-identity,part-computer-animated,pepsi,pepsi-cola,peugeot,peugeot-206,prince,prince-and-pauper,reference-to-garfield,reference-to-garfield-the-cat,role-reversal,rolls-royce-phantom,rover-3-5-litre.coupe-p5b,royalty,scene-during-end-credits,second-part,sequel,smart-car,smart-car-automobile,smart-fortwo,spoof-title,still-images-during-end-credits,talking-animal,talking-cat,television,turkey-as-food,volvo-car,volvo-v50"
3721661,Gas,2004,"black-cast,brother-brother-relationship,garage,gas-station,independent-film,los-angeles-california"
3722710,"Gay Sex in the 70s",2005,"1970s,bath-house,bathhouse,cruising,dance-club,fire-island,gay,gay-70s,gay-bar,gay-bathhouse,gay-interest,gay-parade,gay-sex,greenwich-village-manhattan-new-york-city,homosexual,homosexual-history,male-full-frontal-nudity,manhattan-new-york-city,new-york,new-york-city,pier,sauna,stonewall-riot"
3723079,"Gearhead: The Legend of Mickey Thompson",2007,character-name-in-title
3723908,"Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi",2003,"2000s,ash,dragon,jirachi,may,outer-space,pocket-monsters,pokemon,sales,seven-days,supernatural-power,team-magma,wish,wish-maker"
3723909,"Gekijouban Poketto monsutâ Adobansu jenerêshon: Rekkuu no houmonsha Deokishisu",2004,"2000s,ash,baby,comet,deoxys,destiny,dragon,earth,egg,eighth-movie,electricity,high-tech,outer-space,pikachu,pocket-monsters,pokemon,power,rayquza,sequel,space,tory"
3723978,"Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai",2007,"2000s,anime,pokemon"
3724580,"Gender Rebel",2006,"gender,logo,transgender"
3724581,"Gender Redesigner",2007,"gender,queer,surgery,transgender,travel"
3724901,"Generation Mason",2005,"challenge,coming-of-age,family-relationships,father-son-relationship,teenager"
3725686,"Gentleman B.",2003,independent-film
3726061,"George and the Dragon",2004,"abuse,ambush,anachronism,armor,arrow,bow-and-arrow,catholic,catholic-priest,character-name-in-title,combat,convent,dragon,duel,egg,face-slap,fall,fight,fighting,helmet,kiss,knight,magical-sword,medieval-times,mother-superior,nun,priest,princess,skateboard,steel-helmet,swashbuckler,sword,sword-and-fantasy,sword-and-sorcery,sword-fight,swordsman,tv-movie,violence"
3726331,"George Washington's First War: The Battles for Fort Duquesne",2003,"character-name-in-title,french-indian-wars,george-washington,last-of-the-mohicans"
3726361,"Georges Bataille's Story of the Eye",2003,"abandoned-house,anal-intercourse,avant-garde,based-on-novel,blind-woman,blow-job,childbirth,coitus,dildo-in-vagina,double-dildo-penetration,ejaculation,erect-penis,experimental-film,explicit-fellatio,female-frontal-nudity,female-full-frontal-nudity,female-pubic-hair,fingering,fingering-vagina,gay,gay-sex,genital-piercing,homosexuality,independent-film,lesbian,lesbian-cunnilingus,live-birth,male-frontal-nudity,male-masturbation,male-to-male-blow-job,masturbation,mental-disorder,nudity,one-male-two-females-threesome,open-vagina,oral-sex,penis,pubic-hair,sex-scene,shaved-vagina,surrealism,tap-dancing,testicle,threesome,unsimulated-sex,urinating-woman,urination"
